row_num,gene_id,ensembl_gene_id,gene_symbol,entrez_id
48265,,"ENSG00000254347","RP11-351E7.1",
48266,,"ENSG00000254348","RP11-1134I14.4",
48267,134455,"ENSG00000254349","RP11-758M4.1",441355
48268,,"ENSG00000254350","RP11-542A14.1",
48269,,"ENSG00000254351","ARL2BPP5",
48270,,"ENSG00000254352","RP11-578O24.2",
48271,,"ENSG00000254353","RP11-195E2.4",
48272,,"ENSG00000254355","IGLVI-68",
48273,,"ENSG00000254357","RP11-628E19.2",
48274,,"ENSG00000254358","RP11-713C9.1",
48275,,"ENSG00000254360","AC006160.8",
48276,,"ENSG00000254361","RP11-238K6.2",
48277,,"ENSG00000254362","RP11-14I17.3",
48278,,"ENSG00000254363","CTB-131B5.5",
48279,,"ENSG00000254364","KB-1615E4.3",
48280,,"ENSG00000254365","CTB-180C19.1",
48281,,"ENSG00000254366","RP11-38H17.1",
48282,,"ENSG00000254367","RP11-211C9.1",
48283,1016631,"ENSG00000254369","RP1-170O19.2",100133311
48284,,"ENSG00000254370","RP11-181B11.1",
48285,,"ENSG00000254372","RP11-343P9.1",
48286,,"ENSG00000254373","RP11-34P1.2",
48287,,"ENSG00000254374","RP11-152F13.1",
48288,,"ENSG00000254376","SOX5P",
48289,1015124,"ENSG00000254377","RP11-32K4.2",100130155
48290,,"ENSG00000254380","RP11-317J10.4",
48291,,"ENSG00000254381","RP11-266O15.2",
48292,,"ENSG00000254383","RP11-465K16.1",
48293,,"ENSG00000254384","MTND6P19",
48294,,"ENSG00000254387","RP3-388N13.2",
48295,,"ENSG00000254388","DUTP2",
48296,54838,"ENSG00000254389","C8orf51",78998
48297,,"ENSG00000254391","CTC-529G1.1",
48298,,"ENSG00000254392","RP11-759A9.2",
48299,,"ENSG00000254394","CTD-2272D18.1",
48300,,"ENSG00000254395","IGHV4-55",
48301,,"ENSG00000254396","RP11-56F10.3",
48302,,"ENSG00000254397","CTD-2371O3.2",
48303,,"ENSG00000254398","RP11-578F21.2",
48304,,"ENSG00000254399","RP11-142C4.3",
48305,,"ENSG00000254400","RP11-732A19.8",
48306,,"ENSG00000254401","RP11-179A10.1",
48307,134481,"ENSG00000254402","LRRC24",441381
48308,,"ENSG00000254403","OR10Y1P",
48309,,"ENSG00000254404","RP11-703H8.9",
48310,,"ENSG00000254406","RP11-215D10.1",
48311,,"ENSG00000254407","RP11-109E10.2",
48312,,"ENSG00000254408","OR4A1P",
48313,,"ENSG00000254409","RP11-613D13.4",
48314,,"ENSG00000254411","CTD-3051L14.13",
48315,,"ENSG00000254412","RP11-107P7.6",
48316,,"ENSG00000254413","CHKB-CPT1B",
48317,,"ENSG00000254414","RP11-182J1.1",
48318,1000173,"ENSG00000254415","SIGLEC14",100049587
48319,,"ENSG00000254416","RP11-347E10.1",
48320,1013458,"ENSG00000254417","ANO1-AS2",100009613
48321,,"ENSG00000254418","RP11-21L19.1",
48322,,"ENSG00000254419","RP11-261P9.4",
48323,,"ENSG00000254420","RP11-452H21.1",
48324,,"ENSG00000254422","RP11-864G5.3",
48325,,"ENSG00000254423","RP11-351I21.7",
48326,,"ENSG00000254424","RP11-810P12.6",
48327,,"ENSG00000254425","RP11-480O10.2",
48328,,"ENSG00000254427","RP11-430H10.1",
48329,,"ENSG00000254428","RP11-110I1.11",
48330,,"ENSG00000254429","CTD-2562J17.7",
48331,,"ENSG00000254430","OR6M3P",
48332,,"ENSG00000254431","RP11-550A5.2",
48333,,"ENSG00000254432","RP11-33I11.2",
48334,,"ENSG00000254433","RP11-677I18.3",
48335,,"ENSG00000254434","CTD-2555I5.1",
48336,,"ENSG00000254435","CTD-2525J15.2",
48337,,"ENSG00000254436","AP000648.6",
48338,,"ENSG00000254437","RP11-170L9.1",
48339,,"ENSG00000254438","RP11-231N3.1",
48340,37775,"ENSG00000254440","PBOV1",59351
48341,,"ENSG00000254441","RP11-718B12.5",
48342,,"ENSG00000254442","AP000859.4",
48343,,"ENSG00000254443","RP11-304C12.3",
48344,,"ENSG00000254444","RP11-290F24.3",
48345,,"ENSG00000254445","HSPB2-C11orf52",
48346,,"ENSG00000254447","RP11-655M14.5",
48347,,"ENSG00000254449","SF3A3P2",
48348,,"ENSG00000254450","ALG9-IT1",
48349,,"ENSG00000254451","RP11-560G2.1",
48350,,"ENSG00000254452","RP11-867G23.4",
48351,,"ENSG00000254453","NAV2-AS2",
48352,,"ENSG00000254454","RCC2P6",
48353,,"ENSG00000254455","HIGD1AP10",
48354,,"ENSG00000254456","RP11-405K6.1",
48355,,"ENSG00000254457","OR5D2P",
48356,,"ENSG00000254458","RP11-867G23.13",
48357,,"ENSG00000254459","RP11-91P24.7",
48358,,"ENSG00000254460","RP11-939C17.4",
48359,,"ENSG00000254461","RP11-755F10.3",
48360,,"ENSG00000254462","TMX2-CTNND1",
48361,,"ENSG00000254463","RP11-484D2.3",
48362,,"ENSG00000254464","OR4A3P",
48363,,"ENSG00000254465","PRKRIRP4",
48364,123756,"ENSG00000254466","OR4D10",390197
48365,,"ENSG00000254467","RP11-634B22.4",
48366,,"ENSG00000254468","RP11-304M2.6",
48367,,"ENSG00000254469","RP11-849H4.2",
48368,,"ENSG00000254470","RP11-770G2.3",
48369,,"ENSG00000254471","RP11-885L14.1",
48370,,"ENSG00000254472","OR4A49P",
48371,,"ENSG00000254473","RP11-522I20.3",
48372,,"ENSG00000254474","MIR210",
48373,,"ENSG00000254475","RP11-158C6.3",
48374,,"ENSG00000254477","AP000640.10",
48375,,"ENSG00000254478","RP11-158I9.1",
48376,,"ENSG00000254479","RP11-878E11.1",
48377,157121745,"ENSG00000254480","RP11-23F23.2",100506082
48378,,"ENSG00000254481","PTP4A2P2",
48379,,"ENSG00000254482","RP11-386B1.1",
48380,,"ENSG00000254483","RP11-23J9.6",
48381,,"ENSG00000254484","CTA-797E19.1",
48382,,"ENSG00000254485","RP11-380O24.1",
48383,,"ENSG00000254486","RP13-631K18.2",
48384,,"ENSG00000254487","RP11-707M1.7",
48385,,"ENSG00000254488","RP11-65G9.1",
48386,,"ENSG00000254489","RP5-1024C24.1",
48387,,"ENSG00000254490","OR5M7P",
48388,,"ENSG00000254491","RP11-145O15.2",
48389,,"ENSG00000254492","KB-1073A2.1",
48390,,"ENSG00000254495","AP000487.4",
48391,,"ENSG00000254496","CBX3P8",
48392,,"ENSG00000254497","CTD-2560E9.5",
48393,,"ENSG00000254498","CTD-2119L1.1",
48394,,"ENSG00000254499","AC002056.5",
48395,,"ENSG00000254500","RANP3",
48396,,"ENSG00000254501","AP003068.9",
48397,,"ENSG00000254502","FNTAL1",
48398,,"ENSG00000254503","CTD-2521M24.4",
48399,,"ENSG00000254504","RP11-167J8.2",
48400,28818,"ENSG00000254505","CHMP4A",29082
48401,,"ENSG00000254506","RP11-748H22.1",
48402,,"ENSG00000254507","RP11-481A20.10",
48403,,"ENSG00000254508","RP11-646J21.5",
48404,,"ENSG00000254509","RP11-677M14.6",
48405,157121009,"ENSG00000254510","RP11-867G23.10",100505504
48406,,"ENSG00000254511","RP11-876F14.1",
48407,,"ENSG00000254512","RP11-472I20.2",
48408,,"ENSG00000254514","RP11-958J22.3",
48409,,"ENSG00000254515","RP11-775A1.2",
48410,,"ENSG00000254516","RP11-159D8.1",
48411,,"ENSG00000254517","RP11-56P9.8",
48412,,"ENSG00000254518","RP11-347H15.4",
48413,157123419,"ENSG00000254519","CTD-2210P24.1",100507384
48414,,"ENSG00000254520","RP11-707M1.5",
48415,59792,"ENSG00000254521","SIGLEC12",89858
48416,,"ENSG00000254522","RP11-113K21.1",
48417,,"ENSG00000254524","OR8I4P",
48418,,"ENSG00000254526","RP11-466I1.1",
48419,,"ENSG00000254527","ABC11-48400900C8.1",
48420,,"ENSG00000254528","RP11-728F11.4",
48421,,"ENSG00000254529","RP11-583F24.7",
48422,,"ENSG00000254530","RP11-460B17.3",
48423,59837,"ENSG00000254531","AP001816.1",90024
48424,,"ENSG00000254532","RP11-624D11.2",
48425,,"ENSG00000254533","AF186192.1",
48426,,"ENSG00000254534","RP11-748H22.2",
48427,79518,"ENSG00000254535","PABPC4L",132430
48428,,"ENSG00000254536","MTG1",
48429,,"ENSG00000254537","RP1-130L23.1",
48430,,"ENSG00000254538","RP11-463D19.1",
48431,,"ENSG00000254539","RP4-791M13.3",
48432,,"ENSG00000254540","CTD-2140G10.4",
48433,,"ENSG00000254541","RP11-583F24.6",
48434,,"ENSG00000254542","NAV2-AS3",
48435,,"ENSG00000254543","HSPD1P2",
48436,,"ENSG00000254544","RP11-428C19.6",
48437,,"ENSG00000254545","RP11-84A19.3",
48438,,"ENSG00000254546","RP11-113D6.9",
48439,,"ENSG00000254547","RP11-738O11.13",
48440,,"ENSG00000254548","RP11-429J17.5",
48441,,"ENSG00000254549","RP4-541C22.4",
48442,4943,"ENSG00000254550","OMP",4975
48443,,"ENSG00000254551","RP11-727A23.7",
48444,,"ENSG00000254552","RP11-786A6.1",
48445,,"ENSG00000254553","RP1-27O5.3",
48446,,"ENSG00000254554","RP11-351I24.1",
48447,,"ENSG00000254555","RP11-379J13.1",
48448,,"ENSG00000254556","AF131215.4",
48449,,"ENSG00000254557","RP11-102F4.2",
48450,,"ENSG00000254558","RP11-81M19.3",
48451,,"ENSG00000254559","RP11-304M2.5",
48452,,"ENSG00000254560","RP11-1L12.3",
48453,,"ENSG00000254561","RP11-196E1.3",
48454,,"ENSG00000254562","RP11-64I17.1",
48455,,"ENSG00000254563","RP11-673F18.1",
48456,,"ENSG00000254564","RP11-787P24.2",
48457,,"ENSG00000254565","MTND2P26",
48458,,"ENSG00000254566","RP11-514F3.4",
48459,,"ENSG00000254567","RP11-107P7.4",
48460,,"ENSG00000254568","RP11-664I21.5",
48461,,"ENSG00000254569","RP11-693N9.1",
48462,,"ENSG00000254571","RP11-60I3.4",
48463,,"ENSG00000254572","GLULP3",
48464,,"ENSG00000254573","AP004550.1",
48465,,"ENSG00000254574","RP11-429J17.4",
48466,,"ENSG00000254575","RP11-3G21.1",
48467,,"ENSG00000254576","OR4A21P",
48468,,"ENSG00000254577","RP11-484D2.4",
48469,,"ENSG00000254578","CTD-2517M22.16",
48470,,"ENSG00000254579","RP11-407P18.1",
48471,,"ENSG00000254580","RP11-677I18.4",
48472,,"ENSG00000254581","RP11-303G3.10",
48473,,"ENSG00000254582","RP11-777F6.2",
48474,,"ENSG00000254583","RP11-15D14.1",
48475,157122521,"ENSG00000254584","RP1-17K7.2",100506675
48476,,"ENSG00000254585","MAGEL2",
48477,,"ENSG00000254586","RP11-358H18.3",
48478,,"ENSG00000254587","RP11-360K13.1",
48479,,"ENSG00000254588","RP11-1007G5.2",
48480,,"ENSG00000254589","AP000435.1",
48481,,"ENSG00000254590","RP11-334E6.2",
48482,,"ENSG00000254591","RP11-822P1.1",
48483,,"ENSG00000254592","RP5-1173A5.1",
48484,,"ENSG00000254593","RP11-757C15.3",
48485,,"ENSG00000254594","RP11-2F20.1",
48486,,"ENSG00000254595","CTD-2010I16.1",
48487,,"ENSG00000254596","CTD-3074O7.7",
48488,,"ENSG00000254597","FAM90A10",
48489,93844,"ENSG00000254598","CSNK2A1P",283106
48490,,"ENSG00000254599","RP11-115E19.1",
48491,,"ENSG00000254601","RP11-734C14.3",
48492,,"ENSG00000254602","AP000662.4",
48493,,"ENSG00000254603","OR5M6P",
48494,,"ENSG00000254604","AP000487.6",
48495,,"ENSG00000254605","RP11-626H12.2",
48496,,"ENSG00000254606","RP11-22P4.2",
48497,,"ENSG00000254607","RP11-115C10.1",
48498,,"ENSG00000254608","RP11-56A10.1",
48499,,"ENSG00000254609","RP11-719K4.3",
48500,,"ENSG00000254610","RP5-903G2.2",
48501,,"ENSG00000254612","RP11-676M6.1",
48502,,"ENSG00000254613","OR6M2P",
48503,,"ENSG00000254614","AP003068.23",
48504,,"ENSG00000254615","RP11-395G23.3",
48505,,"ENSG00000254616","RP11-700F16.2",
48506,,"ENSG00000254617","AP000648.3",
48507,,"ENSG00000254618","TMED10P1",
48508,,"ENSG00000254619","RP11-646J21.4",
48509,,"ENSG00000254620","RP5-907D15.3",
48510,,"ENSG00000254621","SETP16",
48511,124951,"ENSG00000254622","NAV2-AS4",399876
48512,,"ENSG00000254623","DEFB108P4",
48513,,"ENSG00000254624","OR4R3P",
48514,,"ENSG00000254625","GS1-24F4.3",
48515,,"ENSG00000254626","RP11-27G22.1",
48516,,"ENSG00000254627","RP1-17K7.1",
48517,,"ENSG00000254629","RP11-160H12.3",
48518,,"ENSG00000254630","CTD-2530H12.7",
48519,,"ENSG00000254631","RP11-702H23.4",
48520,,"ENSG00000254632","RP11-21L23.4",
48521,,"ENSG00000254633","RP11-23J9.7",
48522,,"ENSG00000254634","RP11-231C14.3",
48523,,"ENSG00000254635","RP11-164A7.1",
48524,122675,"ENSG00000254636","ARMS2",387715
48525,,"ENSG00000254637","OR4A18P",
48526,,"ENSG00000254638","RP11-356J5.4",
48527,,"ENSG00000254639","CTD-2589M5.5",
48528,,"ENSG00000254640","RP11-384C21.9",
48529,,"ENSG00000254641","RP11-732A19.2",
48530,,"ENSG00000254642","COX6CP5",
48531,,"ENSG00000254644","RP11-5A11.2",
48532,,"ENSG00000254645","RP11-396O20.2",
48533,,"ENSG00000254646","OR8B10P",
48534,3605,"ENSG00000254647","INS",3630
48535,,"ENSG00000254648","RP11-713P17.4",
48536,,"ENSG00000254649","RP11-452H21.2",
48537,,"ENSG00000254650","RP11-665E10.5",
48538,,"ENSG00000254651","RP11-430H10.3",
48539,,"ENSG00000254652","RP11-678P16.1",
48540,,"ENSG00000254653","RP11-702F3.1",
48541,85710,"ENSG00000254654","AC068858.1",221122
48542,,"ENSG00000254655","RP11-529A4.5",
48543,122813,"ENSG00000254656","RTL1",388015
48544,,"ENSG00000254658","OR8J2",
48545,,"ENSG00000254659","RP11-262A12.1",
48546,,"ENSG00000254660","CTD-3051L14.14",
48547,,"ENSG00000254661","RP11-222N13.1",
48548,,"ENSG00000254662","RP11-872D17.4",
48549,,"ENSG00000254663","OR4A11P",
48550,,"ENSG00000254664","CTD-2560E9.3",
48551,,"ENSG00000254665","RP11-152H18.3",
48552,,"ENSG00000254666","AP000769.4",
48553,1014058,"ENSG00000254667","AP000783.1",100128242
48554,,"ENSG00000254668","RP11-375D13.1",
48555,,"ENSG00000254669","RP5-945I17.2",
48556,,"ENSG00000254670","CTC-497E21.3",
48557,,"ENSG00000254671","RP11-791J7.2",
48558,,"ENSG00000254672","RP5-916O11.3",
48559,,"ENSG00000254673","RP11-598P20.5",
48560,,"ENSG00000254674","OR4A42P",
48561,,"ENSG00000254675","RP11-7I15.4",
48562,,"ENSG00000254676","RP11-727A23.4",
48563,,"ENSG00000254677","RP11-699F16.3",
48564,,"ENSG00000254678","RP11-109L13.5",
48565,,"ENSG00000254680","RP11-265D17.2",
48566,,"ENSG00000254681","RP11-1212A22.3",
48567,,"ENSG00000254682","RP11-660L16.2",
48568,,"ENSG00000254683","AF228730.12",
48569,,"ENSG00000254684","RP11-882I15.1",
48570,,"ENSG00000254685","FPGT",
48571,,"ENSG00000254686","RP1-276E15.1",
48572,,"ENSG00000254687","RP11-162D9.3",
48573,,"ENSG00000254688","RP11-47J17.3",
48574,,"ENSG00000254689","RP11-354A14.1",
48575,,"ENSG00000254690","GS1-393G12.12",
48576,,"ENSG00000254691","RP11-91P24.5",
48577,,"ENSG00000254692","RP11-468E2.1",
48578,,"ENSG00000254693","RP11-58K22.5",
48579,,"ENSG00000254694","RP11-50B3.4",
48580,,"ENSG00000254695","RP11-396O20.1",
48581,,"ENSG00000254696","RP11-72M10.7",
48582,,"ENSG00000254697","RP11-843A23.2",
48583,,"ENSG00000254698","RP11-659G9.3",
48584,,"ENSG00000254699","RP11-12D16.2",
48585,,"ENSG00000254700","RP11-1236K1.11",
48586,,"ENSG00000254701","RP11-1415C14.4",
48587,,"ENSG00000254702","CTD-2651C21.3",
48588,157123433,"ENSG00000254703","RP11-744N12.2",100507392
48589,,"ENSG00000254704","RP11-1036E20.7",
48590,,"ENSG00000254705","RP11-675M1.2",
48591,,"ENSG00000254706","RP11-565P22.6",
48592,,"ENSG00000254707","RP11-35J10.4",
48593,,"ENSG00000254708","RP1-145M24.1",
48594,1023865,"ENSG00000254709","IGLL5",100423062
48595,,"ENSG00000254710","CTD-2216M2.1",
48596,,"ENSG00000254712","RP11-560B16.5",
48597,,"ENSG00000254713","RP11-851M3.2",
48598,,"ENSG00000254714","RP11-163O19.1",
48599,,"ENSG00000254715","OR7E154P",
48600,,"ENSG00000254716","RP11-555G19.4",
48601,,"ENSG00000254717","RP11-780O24.1",
48602,,"ENSG00000254718","CTD-2184C24.2",
48603,,"ENSG00000254719","RP11-351I24.3",
48604,,"ENSG00000254720","RP11-583F24.3",
48605,,"ENSG00000254721","RP11-805J14.5",
48606,,"ENSG00000254722","FAM8A2P",
48607,,"ENSG00000254723","OR4A12P",
48608,,"ENSG00000254724","OR7E10P",
48609,,"ENSG00000254725","RP11-111A24.1",
48610,,"ENSG00000254726","MEX3A",
48611,,"ENSG00000254727","PTP4A1P6",
48612,,"ENSG00000254728","RP11-56P9.10",
48613,,"ENSG00000254729","XXbac-BPG116M5.15",
48614,,"ENSG00000254730","RP11-801G16.2",
48615,,"ENSG00000254731","CTD-2005H7.1",
48616,,"ENSG00000254732","RP11-691N7.6",
48617,,"ENSG00000254733","RP11-317J19.1",
48618,,"ENSG00000254734","CTD-3138F19.1",
48619,,"ENSG00000254735","TCEB1P22",
48620,,"ENSG00000254736","RP11-867G23.9",
48621,123794,"ENSG00000254737","OR10G4",390264
48622,,"ENSG00000254738","RP11-583F24.4",
48623,,"ENSG00000254739","RP13-46H24.1",
48624,,"ENSG00000254740","RP11-334E6.3",
48625,,"ENSG00000254741","RP11-661A12.7",
48626,,"ENSG00000254742","RP11-838H22.2",
48627,,"ENSG00000254743","OR10V3P",
48628,,"ENSG00000254744","CTD-3076O17.1",
48629,,"ENSG00000254746","RP11-958J22.1",
48630,,"ENSG00000254747","RP11-664H7.1",
48631,,"ENSG00000254748","RP11-736K20.1",
48632,,"ENSG00000254749","RP11-734C14.10",
48633,,"ENSG00000254750","RP11-886D15.2",
48634,,"ENSG00000254751","RP11-529A4.1",
48635,,"ENSG00000254752","OR5M2P",
48636,,"ENSG00000254753","RP11-480O10.1",
48637,,"ENSG00000254754","RP11-20J1.1",
48638,,"ENSG00000254755","RP11-672A2.7",
48639,,"ENSG00000254756","RP11-867G23.12",
48640,,"ENSG00000254757","RP13-726E6.1",
48641,,"ENSG00000254758","AP000889.1",
48642,,"ENSG00000254759","NAP1L1P1",
48643,,"ENSG00000254760","CTD-2616J11.3",
48644,,"ENSG00000254761","RP11-672A2.1",
48645,,"ENSG00000254762","RP11-867G23.2",
48646,,"ENSG00000254764","RP11-56P9.9",
48647,,"ENSG00000254765","RP11-1H15.1",
48648,,"ENSG00000254767","OR2AL1P",
48649,,"ENSG00000254768","CTD-2140G10.2",
48650,,"ENSG00000254769","OR4A4P",
48651,,"ENSG00000254770","OR4D7P",
48652,,"ENSG00000254771","RP11-50B3.1",
48653,1924,"ENSG00000254772","EEF1G",1937
48654,,"ENSG00000254773","RP11-707M1.8",
48655,,"ENSG00000254774","RP11-148O21.3",
48656,,"ENSG00000254775","RP11-27P7.1",
48657,,"ENSG00000254776","AC084121.17",
48658,,"ENSG00000254777","AC022182.1",
48659,,"ENSG00000254779","RP11-245C17.5",
48660,,"ENSG00000254780","RP11-793I11.1",
48661,,"ENSG00000254781","GVINP2",
48662,,"ENSG00000254782","ABHD14A-ACY1",
48663,,"ENSG00000254783","RP11-320L11.2",
48664,,"ENSG00000254784","RP11-436H16.1",
48665,,"ENSG00000254785","RP11-81M19.1",
48666,,"ENSG00000254786","RP11-142C4.5",
48667,,"ENSG00000254787","CTD-2537O9.1",
48668,157124393,"ENSG00000254788","CKLF-CMTM1",100529251
48669,,"ENSG00000254789","RP11-531H8.2",
48670,,"ENSG00000254790","RP11-680F20.4",
48671,,"ENSG00000254791","FAR1-IT1",
48672,,"ENSG00000254792","RP11-119D9.4",
48673,,"ENSG00000254793","FDPSP4",
48674,,"ENSG00000254794","RP11-665E10.3",
48675,,"ENSG00000254795","OR5AP1P",
48676,,"ENSG00000254796","RP11-1118M6.2",
48677,,"ENSG00000254798","TFAMP2",
48678,,"ENSG00000254799","RP11-1036E20.8",
48679,,"ENSG00000254800","RP11-163O19.3",
48680,,"ENSG00000254801","CTD-2132H18.3",
48681,,"ENSG00000254802","AC022182.3",
48682,,"ENSG00000254803","RP11-529A4.9",
48683,,"ENSG00000254804","RP11-674C21.9",
48684,,"ENSG00000254805","RP11-167J8.4",
48685,,"ENSG00000254806","SYS1-DBNDD2",
48686,,"ENSG00000254807","OR10AK1P",
48687,,"ENSG00000254808","RP11-689N19.3",
48688,,"ENSG00000254810","RP11-672A2.4",
48689,,"ENSG00000254811","RP11-680E19.1",
48690,,"ENSG00000254812","RP11-661A12.12",
48691,109846,"ENSG00000254813","RP11-252C15.1",340357
48692,,"ENSG00000254814","RP11-535A19.1",
48693,,"ENSG00000254815","RP11-496I9.1",
48694,,"ENSG00000254816","RP11-670N15.2",
48695,,"ENSG00000254817","OR7E160P",
48696,,"ENSG00000254818","RP11-529A4.4",
48697,,"ENSG00000254819","RP11-430L3.1",
48698,,"ENSG00000254820","CTD-2019O4.1",
48699,,"ENSG00000254821","RP3-400B16.4",
48700,,"ENSG00000254822","RP11-375D13.3",
48701,,"ENSG00000254823","RP11-109E10.1",
48702,,"ENSG00000254824","RP11-37O16.8",
48703,,"ENSG00000254825","RP11-100N3.3",
48704,,"ENSG00000254826","CTD-2530H12.2",
48705,,"ENSG00000254827","SLC22A18AS",
48706,,"ENSG00000254828","RP11-72M10.5",
48707,,"ENSG00000254829","RP11-7I15.3",
48708,,"ENSG00000254830","RP11-99C10.1",
48709,,"ENSG00000254831","RP11-451K18.3",
48710,,"ENSG00000254832","OR4A40P",
48711,,"ENSG00000254833","RP11-50B3.2",
48712,123745,"ENSG00000254834","OR5M10",390167
48713,,"ENSG00000254835","RP3-515N1.10",
48714,,"ENSG00000254836","RP1-17K7.3",
48715,1019686,"ENSG00000254837","AP001372.2",100287896
48716,122690,"ENSG00000254838","GVINP1",387751
48717,,"ENSG00000254839","AF131215.6",
48718,,"ENSG00000254840","RP11-574M7.1",
48719,,"ENSG00000254841","OR4V1P",
48720,,"ENSG00000254842","RP11-890B15.2",
48721,,"ENSG00000254843","RP11-648O15.1",
48722,,"ENSG00000254844","RP11-728F11.3",
48723,,"ENSG00000254845","RP11-299I2.2",
48724,,"ENSG00000254846","RP11-203M5.2",
48725,,"ENSG00000254847","RP11-51B23.3",
48726,,"ENSG00000254848","OR5BN1P",
48727,,"ENSG00000254849","MIR939",
48728,,"ENSG00000254850","RP5-901A4.4",
48729,,"ENSG00000254851","RP11-109L13.1",
48730,165206,"ENSG00000254852","RP11-719K4.2",642799
48731,,"ENSG00000254853","RP11-659P15.2",
48732,,"ENSG00000254854","CTD-2523D13.2",
48733,,"ENSG00000254855","RP11-867G23.1",
48734,,"ENSG00000254856","RP11-715N9.2",
48735,,"ENSG00000254857","RP11-113D6.3",
48736,58964,"ENSG00000254858","MPV17L2",84769
48737,,"ENSG00000254859","RP11-661A12.5",
48738,,"ENSG00000254860","RP11-318C2.5",
48739,,"ENSG00000254861","RP11-945A11.2",
48740,,"ENSG00000254862","RP11-159H22.2",
48741,,"ENSG00000254863","RP11-831A10.2",
48742,,"ENSG00000254864","CTD-2516F10.4",
48743,,"ENSG00000254865","RP11-748C4.1",
48744,,"ENSG00000254866","DEFB109P3",
48745,,"ENSG00000254867","RP11-1167A19.6",
48746,,"ENSG00000254869","RP11-91I20.2",
48747,,"ENSG00000254870","ATP6V1G2-DDX39B",
48748,,"ENSG00000254871","RP11-702F3.2",
48749,,"ENSG00000254872","RP13-870H17.3",
48750,,"ENSG00000254873","RP11-770J1.5",
48751,,"ENSG00000254874","RP11-676F20.1",
48752,157120665,"ENSG00000254876","RP11-23J9.5",100499484
48753,,"ENSG00000254877","RP11-142C4.4",
48754,,"ENSG00000254878","CTD-3096P4.1",
48755,,"ENSG00000254879","AC103828.1",
48756,,"ENSG00000254880","RP11-687M24.5",
48757,,"ENSG00000254883","RP11-655M14.14",
48758,,"ENSG00000254884","RP11-682B13.2",
48759,,"ENSG00000254885","RP11-802F5.1",
48760,,"ENSG00000254886","OR4A10P",
48761,157121147,"ENSG00000254887","CTC-378H22.1",100505622
48762,,"ENSG00000254888","RP11-716D19.1",
48763,,"ENSG00000254889","AC084121.14",
48764,,"ENSG00000254890","RP11-10A7.1",
48765,,"ENSG00000254891","OR4A9P",
48766,,"ENSG00000254892","RP11-334E6.4",
48767,,"ENSG00000254893","RP11-466P24.2",
48768,,"ENSG00000254894","NAV2-AS1",
48769,,"ENSG00000254895","RP11-37O16.7",
48770,,"ENSG00000254896","OPCML-IT1",
48771,,"ENSG00000254897","RP11-482L11.1",
48772,,"ENSG00000254898","RP11-513D5.2",
48773,,"ENSG00000254900","RP11-152H18.4",
48774,171463,"ENSG00000254901","MEF2BNB",729991
48775,,"ENSG00000254902","ANO1-AS1",
48776,,"ENSG00000254903","OR8L1P",
48777,,"ENSG00000254905","RP11-712L6.7",
48778,,"ENSG00000254906","RP11-701I24.3",
48779,,"ENSG00000254907","RP11-484D2.2",
48780,,"ENSG00000254909","RP11-110I1.5",
48781,,"ENSG00000254910","RP11-326C3.7",
48782,,"ENSG00000254911","SCARNA9",
48783,,"ENSG00000254912","RP11-632K20.2",
48784,,"ENSG00000254913","RP4-791M13.5",
48785,,"ENSG00000254914","CTD-2537L20.1",
48786,,"ENSG00000254915","RP11-263C24.3",
48787,,"ENSG00000254916","RP11-529A4.12",
48788,,"ENSG00000254917","OR7E15P",
48789,22752,"ENSG00000254918","RP11-259P6.1",22997
48790,,"ENSG00000254919","RP11-698N11.2",
48791,,"ENSG00000254920","RP11-56P9.6",
48792,,"ENSG00000254921","RP11-236J17.6",
48793,124461,"ENSG00000254923","RP11-1236K1.8",392196
48794,,"ENSG00000254924","RP11-684B2.3",
48795,,"ENSG00000254925","OR4C9P",
48796,,"ENSG00000254926","AP000445.2",
48797,,"ENSG00000254927","RP11-98J9.2",
48798,,"ENSG00000254928","RP11-702H23.6",
48799,,"ENSG00000254929","RP11-144G6.12",
48800,,"ENSG00000254930","RP11-98J9.3",
48801,,"ENSG00000254931","RP11-37O16.6",
48802,,"ENSG00000254932","RP11-687M24.8",
48803,,"ENSG00000254933","RP11-619A14.2",
48804,,"ENSG00000254934","MIR4454",
48805,,"ENSG00000254935","RP11-266E8.2",
48806,,"ENSG00000254936","AF131215.3",
48807,,"ENSG00000254937","RP11-728D14.6",
48808,,"ENSG00000254938","RP11-688I9.4",
48809,,"ENSG00000254939","CTD-2342I9.1",
48810,,"ENSG00000254940","OR4A19P",
48811,,"ENSG00000254941","RP11-677M14.5",
48812,,"ENSG00000254942","RP5-1160K1.8",
48813,,"ENSG00000254943","RP11-664I21.6",
48814,,"ENSG00000254944","ATP5F1P5",
48815,,"ENSG00000254945","RP11-556O5.3",
48816,,"ENSG00000254946","RP11-531H8.1",
48817,,"ENSG00000254947","OR8K4P",
48818,,"ENSG00000254948","OR7E158P",
48819,,"ENSG00000254949","GNG5P3",
48820,93911,"ENSG00000254951","RP11-494M8.4",283299
48821,,"ENSG00000254952","AP001257.1",
48822,,"ENSG00000254953","RP11-100N3.2",
48823,,"ENSG00000254954","RP11-27P7.2",
48824,,"ENSG00000254957","RP11-179A10.2",
48825,,"ENSG00000254958","RP11-37O16.5",
48826,,"ENSG00000254959","INMT-FAM188B",
48827,157129880,"ENSG00000254960","KIRREL3-AS2",100874251
48828,,"ENSG00000254961","RP11-806N19.1",
